"cantidad","fecha_pedido","exceso","material"
0.048,2012-06-10,0.00012,"001012695"
0.024,2012-07-16,0.0004344,"001012546"
0.144,2012-07-16,0.0026064,"001012514"
2.4e-05,2012-07-16,4.344e-07,"001012764"
11.699976,2012-07-16,0.2117695656,"001012887"
0.036,2012-07-16,0.0006516,"001012544"
0.096,2012-07-16,0.0017376,"001012695"
0.03,2012-05-16,6.3e-05,"001012546"
0.18,2012-05-16,0.000378,"001012514"
3e-05,2012-05-16,6.3e-08,"001012764"
14.62497,2012-05-16,0.030712437,"001012887"
0.045,2012-05-16,9.45e-05,"001012544"
0.12,2012-05-16,0.000252,"001012695"
0.03,2012-06-19,9.9e-05,"001012546"
0.18,2012-06-19,0.000594,"001012514"
3e-05,2012-06-19,9.9e-08,"001012764"
14.62497,2012-06-19,0.048262401,"001012887"
0.045,2012-06-19,0.0001485,"001012544"
0.12,2012-06-19,0.000396,"001012695"
0.032,2012-06-27,0.000352,"001012546"
0.192,2012-06-27,0.002112,"001012514"
3.2e-05,2012-06-27,3.52e-07,"001012764"
15.599968,2012-06-27,0.171599648,"001012887"
0.048,2012-06-27,0.000528,"001012544"
0.128,2012-06-27,0.001408,"001012695"
0.03,2012-05-30,0.000246,"001012546"
0.18,2012-05-30,0.001476,"001012514"
3e-05,2012-05-30,2.46e-07,"001012764"
14.62497,2012-05-30,0.119924754,"001012887"
0.045,2012-05-30,0.000369,"001012544"
0.12,2012-05-30,0.000984,"001012695"
0.02,2012-07-05,0.000222,"001012546"
0.12,2012-07-05,0.001332,"001012514"
2e-05,2012-07-05,2.22e-07,"001012764"
9.74998,2012-07-05,0.108224778,"001012887"
0.03,2012-07-05,0.000333,"001012544"
0.08,2012-07-05,0.000888,"001012695"
0.04,2012-05-24,0.000272,"001012546"
0.24,2012-05-24,0.001632,"001012514"
4e-05,2012-05-24,2.72e-07,"001012764"
19.49996,2012-05-24,0.132599728,"001012887"
0.06,2012-05-24,0.000408,"001012544"
0.16,2012-05-24,0.001088,"001012695"
0.034,2012-06-05,0.000102,"001012546"
0.204,2012-06-05,0.000612,"001012514"
3.4e-05,2012-06-05,1.02e-07,"001012764"
16.574966,2012-06-05,0.049724898,"001012887"
0.051,2012-06-05,0.000153,"001012544"
0.136,2012-06-05,0.000408,"001012695"
0.02,2012-08-14,0.000144,"001012546"
0.12,2012-08-14,0.000864,"001012514"
2e-05,2012-08-14,1.44e-07,"001012764"
9.74998,2012-08-14,0.070199856,"001012887"
0.03,2012-08-14,0.000216,"001012544"
0.08,2012-08-14,0.000576,"001012695"
0.024,2012-06-12,0.0001992,"001012546"
0.144,2012-06-12,0.0011952,"001012514"
2.4e-05,2012-06-12,1.992e-07,"001012764"
11.699976,2012-06-12,0.0971098008,"001012887"
0.036,2012-06-12,0.0002988,"001012544"
0.096,2012-06-12,0.0007968,"001012695"
0.024,2012-05-31,0.0001824,"001012546"
0.144,2012-05-31,0.0010944,"001012514"
2.4e-05,2012-05-31,1.824e-07,"001012764"
11.699976,2012-05-31,0.0889198176,"001012887"
0.036,2012-05-31,0.0002736,"001012544"
0.096,2012-05-31,0.0007296,"001012695"
0.024,2012-08-01,0.0004608,"001012546"
0.144,2012-08-01,0.0027648,"001012514"
2.4e-05,2012-08-01,4.608e-07,"001012764"
11.699976,2012-08-01,0.2246395392,"001012887"
0.036,2012-08-01,0.0006912,"001012544"
0.096,2012-08-01,0.0018432,"001012695"
0.02,2012-07-24,0.000252,"001012546"
0.12,2012-07-24,0.001512,"001012514"
2e-05,2012-07-24,2.52e-07,"001012764"
9.74998,2012-07-24,0.122849748,"001012887"
0.03,2012-07-24,0.000378,"001012544"
0.08,2012-07-24,0.001008,"001012695"
0.024,2012-06-19,0.0001368,"001012546"
0.144,2012-06-19,0.0008208,"001012514"
2.4e-05,2012-06-19,1.368e-07,"001012764"
11.699976,2012-06-19,0.0666898632,"001012887"
0.036,2012-06-19,0.0002052,"001012544"
0.096,2012-06-19,0.0005472,"001012695"
0.03,2012-06-12,0.000492,"001012546"
0.18,2012-06-12,0.002952,"001012514"
3e-05,2012-06-12,4.92e-07,"001012764"
14.62497,2012-06-12,0.239849508,"001012887"
0.045,2012-06-12,0.000738,"001012544"
0.12,2012-06-12,0.001968,"001012695"
0.032,2012-06-06,0.0005568,"001012546"
0.192,2012-06-06,0.0033408,"001012514"
3.2e-05,2012-06-06,5.568e-07,"001012764"
15.599968,2012-06-06,0.2714394432,"001012887"
0.048,2012-06-06,0.0008352,"001012544"
0.128,2012-06-06,0.0022272,"001012695"
0.022,2012-08-14,0.0003168,"001012546"
0.132,2012-08-14,0.0019008,"001012514"
2.2e-05,2012-08-14,3.168e-07,"001012764"
10.724978,2012-08-14,0.1544396832,"001012887"
0.033,2012-08-14,0.0004752,"001012544"
0.088,2012-08-14,0.0012672,"001012695"
0.012,2012-06-24,0.000168,"001012546"
0.072,2012-06-24,0.001008,"001012514"
1.2e-05,2012-06-24,1.68e-07,"001012764"
5.849988,2012-06-24,0.081899832,"001012887"
0.018,2012-06-24,0.000252,"001012544"
0.048,2012-06-24,0.000672,"001012695"
0.034,2012-05-30,0.0003196,"001012546"
0.204,2012-05-30,0.0019176,"001012514"
3.4e-05,2012-05-30,3.196e-07,"001012764"
16.574966,2012-05-30,0.1558046804,"001012887"
0.051,2012-05-30,0.0004794,"001012544"
0.136,2012-05-30,0.0012784,"001012695"
0.03,2012-06-05,0.000114,"001012546"
0.18,2012-06-05,0.000684,"001012514"
3e-05,2012-06-05,1.14e-07,"001012764"
14.62497,2012-06-05,0.055574886,"001012887"
0.045,2012-06-05,0.000171,"001012544"
0.12,2012-06-05,0.000456,"001012695"
0.032,2012-08-01,0.0003072,"001012546"
0.192,2012-08-01,0.0018432,"001012514"
3.2e-05,2012-08-01,3.072e-07,"001012764"
15.599968,2012-08-01,0.1497596928,"001012887"
0.048,2012-08-01,0.0004608,"001012544"
0.128,2012-08-01,0.0012288,"001012695"
0.024,2012-06-12,0.0004536,"001012546"
0.144,2012-06-12,0.0027216,"001012514"
2.4e-05,2012-06-12,4.536e-07,"001012764"
11.699976,2012-06-12,0.2211295464,"001012887"
0.036,2012-06-12,0.0006804,"001012544"
0.096,2012-06-12,0.0018144,"001012695"
0.022,2012-08-07,0.0002266,"001012546"
0.132,2012-08-07,0.0013596,"001012514"
2.2e-05,2012-08-07,2.266e-07,"001012764"
10.724978,2012-08-07,0.1104672734,"001012887"
0.033,2012-08-07,0.0003399,"001012544"
0.088,2012-08-07,0.0009064,"001012695"
0.024,2012-05-31,0.0002448,"001012546"
0.144,2012-05-31,0.0014688,"001012514"
2.4e-05,2012-05-31,2.448e-07,"001012764"
11.699976,2012-05-31,0.1193397552,"001012887"
0.036,2012-05-31,0.0003672,"001012544"
0.096,2012-05-31,0.0009792,"001012695"
0.024,2012-06-26,0.00012,"001012546"
0.144,2012-06-26,0.00072,"001012514"
2.4e-05,2012-06-26,1.2e-07,"001012764"
11.699976,2012-06-26,0.05849988,"001012887"
0.036,2012-06-26,0.00018,"001012544"
0.096,2012-06-26,0.00048,"001012695"
0.012,2012-08-05,3.24e-05,"001012546"
0.072,2012-08-05,0.0001944,"001012514"
1.2e-05,2012-08-05,3.24e-08,"001012764"
5.849988,2012-08-05,0.0157949676,"001012887"
0.018,2012-08-05,4.86e-05,"001012544"
0.048,2012-08-05,0.0001296,"001012695"
0.024,2012-08-16,0.0001152,"001012546"
0.144,2012-08-16,0.0006912,"001012514"
2.4e-05,2012-08-16,1.152e-07,"001012764"
11.699976,2012-08-16,0.0561598848,"001012887"
0.036,2012-08-16,0.0001728,"001012544"
0.096,2012-08-16,0.0004608,"001012695"
0.05,2012-08-08,9.5e-05,"001012546"
0.3,2012-08-08,0.00057,"001012514"
5e-05,2012-08-08,9.5e-08,"001012764"
24.37495,2012-08-08,0.046312405,"001012887"
0.075,2012-08-08,0.0001425,"001012544"
0.2,2012-08-08,0.00038,"001012695"
0.032,2012-05-31,7.68e-05,"001012546"
0.192,2012-05-31,0.0004608,"001012514"
3.2e-05,2012-05-31,7.68e-08,"001012764"
15.599968,2012-05-31,0.0374399232,"001012887"
0.048,2012-05-31,0.0001152,"001012544"
0.128,2012-05-31,0.0003072,"001012695"
0.02,2012-08-07,0.00012,"001012546"
0.12,2012-08-07,0.00072,"001012514"
2e-05,2012-08-07,1.2e-07,"001012764"
9.74998,2012-08-07,0.05849988,"001012887"
0.03,2012-08-07,0.00018,"001012544"
0.08,2012-08-07,0.00048,"001012695"
0.04,2012-05-17,0.00058,"001012546"
0.24,2012-05-17,0.00348,"001012514"
4e-05,2012-05-17,5.8e-07,"001012764"
19.49996,2012-05-17,0.28274942,"001012887"
0.06,2012-05-17,0.00087,"001012544"
0.16,2012-05-17,0.00232,"001012695"
0.022,2012-06-05,0.0003674,"001012546"
0.132,2012-06-05,0.0022044,"001012514"
2.2e-05,2012-06-05,3.674e-07,"001012764"
10.724978,2012-06-05,0.1791071326,"001012887"
0.033,2012-06-05,0.0005511,"001012544"
0.088,2012-06-05,0.0014696,"001012695"
0.036,2012-05-24,0.0003492,"001012546"
0.216,2012-05-24,0.0020952,"001012514"
3.6e-05,2012-05-24,3.492e-07,"001012764"
17.549964,2012-05-24,0.1702346508,"001012887"
0.054,2012-05-24,0.0005238,"001012544"
0.144,2012-05-24,0.0013968,"001012695"
0.02,2012-05-30,0.00011,"001012546"
0.12,2012-05-30,0.00066,"001012514"
2e-05,2012-05-30,1.1e-07,"001012764"
9.74998,2012-05-30,0.05362489,"001012887"
0.03,2012-05-30,0.000165,"001012544"
0.08,2012-05-30,0.00044,"001012695"
0.02,2012-06-05,0.000342,"001012546"
0.12,2012-06-05,0.002052,"001012514"
2e-05,2012-06-05,3.42e-07,"001012764"
9.74998,2012-06-05,0.166724658,"001012887"
0.03,2012-06-05,0.000513,"001012544"
0.08,2012-06-05,0.001368,"001012695"
0.02,2012-07-08,0.000136,"001012546"
0.12,2012-07-08,0.000816,"001012514"
2e-05,2012-07-08,1.36e-07,"001012764"
9.74998,2012-07-08,0.066299864,"001012887"
0.03,2012-07-08,0.000204,"001012544"
0.08,2012-07-08,0.000544,"001012695"
0.05,2012-06-27,0.00045,"001012546"
0.3,2012-06-27,0.0027,"001012514"
5e-05,2012-06-27,4.5e-07,"001012764"
24.37495,2012-06-27,0.21937455,"001012887"
0.075,2012-06-27,0.000675,"001012544"
0.2,2012-06-27,0.0018,"001012695"
0.032,2012-08-16,0.0005152,"001012546"
0.192,2012-08-16,0.0030912,"001012514"
3.2e-05,2012-08-16,5.152e-07,"001012764"
15.599968,2012-08-16,0.2511594848,"001012887"
0.048,2012-08-16,0.0007728,"001012544"
0.128,2012-08-16,0.0020608,"001012695"
0.024,2012-06-06,9.6e-06,"001012546"
0.144,2012-06-06,5.76e-05,"001012514"
2.4e-05,2012-06-06,9.6e-09,"001012764"
11.699976,2012-06-06,0.0046799904,"001012887"
0.036,2012-06-06,1.44e-05,"001012544"
0.096,2012-06-06,3.84e-05,"001012695"
0.032,2012-08-08,0.0001888,"001012546"
0.192,2012-08-08,0.0011328,"001012514"
3.2e-05,2012-08-08,1.888e-07,"001012764"
15.599968,2012-08-08,0.0920398112,"001012887"
0.048,2012-08-08,0.0002832,"001012544"
0.128,2012-08-08,0.0007552,"001012695"
0.02,2012-07-12,0.000284,"001012546"
0.12,2012-07-12,0.001704,"001012514"
2e-05,2012-07-12,2.84e-07,"001012764"
9.74998,2012-07-12,0.138449716,"001012887"
0.03,2012-07-12,0.000426,"001012544"
0.08,2012-07-12,0.001136,"001012695"
0.02,2012-05-23,0.000126,"001012546"
0.12,2012-05-23,0.000756,"001012514"
2e-05,2012-05-23,1.26e-07,"001012764"
9.74998,2012-05-23,0.061424874,"001012887"
0.03,2012-05-23,0.000189,"001012544"
0.08,2012-05-23,0.000504,"001012695"
0.032,2012-06-12,0.0005952,"001012546"
0.192,2012-06-12,0.0035712,"001012514"
3.2e-05,2012-06-12,5.952e-07,"001012764"
15.599968,2012-06-12,0.2901594048,"001012887"
0.048,2012-06-12,0.0008928,"001012544"
0.128,2012-06-12,0.0023808,"001012695"
0.036,2012-05-17,0.0002988,"001012546"
0.216,2012-05-17,0.0017928,"001012514"
3.6e-05,2012-05-17,2.988e-07,"001012764"
17.549964,2012-05-17,0.1456647012,"001012887"
0.054,2012-05-17,0.0004482,"001012544"
0.144,2012-05-17,0.0011952,"001012695"
0.012,2012-06-04,7.68e-05,"001012546"
0.072,2012-06-04,0.0004608,"001012514"
1.2e-05,2012-06-04,7.68e-08,"001012764"
5.849988,2012-06-04,0.0374399232,"001012887"
0.018,2012-06-04,0.0001152,"001012544"
0.048,2012-06-04,0.0003072,"001012695"
0.02,2012-07-17,0.000146,"001012546"
0.12,2012-07-17,0.000876,"001012514"
2e-05,2012-07-17,1.46e-07,"001012764"
9.74998,2012-07-17,0.071174854,"001012887"
0.03,2012-07-17,0.000219,"001012544"
0.08,2012-07-17,0.000584,"001012695"
0.024,2012-08-07,0.0001872,"001012546"
0.144,2012-08-07,0.0011232,"001012514"
2.4e-05,2012-08-07,1.872e-07,"001012764"
11.699976,2012-08-07,0.0912598128,"001012887"
0.036,2012-08-07,0.0002808,"001012544"
0.096,2012-08-07,0.0007488,"001012695"
0.05,2012-05-31,0.00019,"001012546"
0.3,2012-05-31,0.00114,"001012514"
5e-05,2012-05-31,1.9e-07,"001012764"
24.37495,2012-05-31,0.09262481,"001012887"
0.075,2012-05-31,0.000285,"001012544"
0.2,2012-05-31,0.00076,"001012695"
0.012,2012-06-17,0.0001356,"001012546"
0.072,2012-06-17,0.0008136,"001012514"
1.2e-05,2012-06-17,1.356e-07,"001012764"
5.849988,2012-06-17,0.0661048644,"001012887"
0.018,2012-06-17,0.0002034,"001012544"
0.048,2012-06-17,0.0005424,"001012695"
0.05,2012-06-12,0.000465,"001012546"
0.3,2012-06-12,0.00279,"001012514"
5e-05,2012-06-12,4.65e-07,"001012764"
24.37495,2012-06-12,0.226687035,"001012887"
0.075,2012-06-12,0.0006975,"001012544"
0.2,2012-06-12,0.00186,"001012695"
0.012,2012-07-22,0.0001968,"001012546"
0.072,2012-07-22,0.0011808,"001012514"
1.2e-05,2012-07-22,1.968e-07,"001012764"
5.849988,2012-07-22,0.0959398032,"001012887"
0.018,2012-07-22,0.0002952,"001012544"
0.048,2012-07-22,0.0007872,"001012695"
0.01,2012-05-15,0.000182,"001012546"
0.06,2012-05-15,0.001092,"001012514"
1e-05,2012-05-15,1.82e-07,"001012764"
4.87499,2012-05-15,0.088724818,"001012887"
0.015,2012-05-15,0.000273,"001012544"
0.04,2012-05-15,0.000728,"001012695"
0.03,2012-05-17,0.000516,"001012546"
0.18,2012-05-17,0.003096,"001012514"
3e-05,2012-05-17,5.16e-07,"001012764"
14.62497,2012-05-17,0.251549484,"001012887"
0.045,2012-05-17,0.000774,"001012544"
0.12,2012-05-17,0.002064,"001012695"
0.05,2012-08-16,0.00084,"001012546"
0.3,2012-08-16,0.00504,"001012514"
5e-05,2012-08-16,8.4e-07,"001012764"
24.37495,2012-08-16,0.40949916,"001012887"
0.075,2012-08-16,0.00126,"001012544"
0.2,2012-08-16,0.00336,"001012695"
0.05,2012-06-20,0.000105,"001012546"
0.3,2012-06-20,0.00063,"001012514"
5e-05,2012-06-20,1.05e-07,"001012764"
24.37495,2012-06-20,0.051187395,"001012887"
0.075,2012-06-20,0.0001575,"001012544"
0.2,2012-06-20,0.00042,"001012695"
0.034,2012-05-16,0.0004284,"001012546"
0.204,2012-05-16,0.0025704,"001012514"
3.4e-05,2012-05-16,4.284e-07,"001012764"
16.574966,2012-05-16,0.2088445716,"001012887"
0.051,2012-05-16,0.0006426,"001012544"
0.136,2012-05-16,0.0017136,"001012695"
0.022,2012-07-31,0.0003894,"001012546"
0.132,2012-07-31,0.0023364,"001012514"
2.2e-05,2012-07-31,3.894e-07,"001012764"
10.724978,2012-07-31,0.1898321106,"001012887"
0.033,2012-07-31,0.0005841,"001012544"
0.088,2012-07-31,0.0015576,"001012695"
0.012,2012-05-29,0.0001272,"001012546"
0.072,2012-05-29,0.0007632,"001012514"
1.2e-05,2012-05-29,1.272e-07,"001012764"
5.849988,2012-05-29,0.0620098728,"001012887"
0.018,2012-05-29,0.0001908,"001012544"
0.048,2012-05-29,0.0005088,"001012695"
0.034,2012-08-06,0.0001564,"001012546"
0.204,2012-08-06,0.0009384,"001012514"
3.4e-05,2012-08-06,1.564e-07,"001012764"
16.574966,2012-08-06,0.0762448436,"001012887"
0.051,2012-08-06,0.0002346,"001012544"
0.136,2012-08-06,0.0006256,"001012695"
0.024,2012-07-24,5.52e-05,"001012546"
0.144,2012-07-24,0.0003312,"001012514"
2.4e-05,2012-07-24,5.52e-08,"001012764"
11.699976,2012-07-24,0.0269099448,"001012887"
0.036,2012-07-24,8.28e-05,"001012544"
0.096,2012-07-24,0.0002208,"001012695"
0.03,2012-07-31,0.000579,"001012546"
0.18,2012-07-31,0.003474,"001012514"
3e-05,2012-07-31,5.79e-07,"001012764"
14.62497,2012-07-31,0.282261921,"001012887"
0.045,2012-07-31,0.0008685,"001012544"
0.12,2012-07-31,0.002316,"001012695"
0.034,2012-06-11,0.0002346,"001012546"
0.204,2012-06-11,0.0014076,"001012514"
3.4e-05,2012-06-11,2.346e-07,"001012764"
16.574966,2012-06-11,0.1143672654,"001012887"
0.051,2012-06-11,0.0003519,"001012544"
0.136,2012-06-11,0.0009384,"001012695"
0.034,2012-07-30,0.0002176,"001012546"
0.204,2012-07-30,0.0013056,"001012514"
3.4e-05,2012-07-30,2.176e-07,"001012764"
16.574966,2012-07-30,0.1060797824,"001012887"
0.051,2012-07-30,0.0003264,"001012544"
0.136,2012-07-30,0.0008704,"001012695"
0.05,2012-06-06,0.00044,"001012546"
0.3,2012-06-06,0.00264,"001012514"
5e-05,2012-06-06,4.4e-07,"001012764"
24.37495,2012-06-06,0.21449956,"001012887"
0.075,2012-06-06,0.00066,"001012544"
0.2,2012-06-06,0.00176,"001012695"
0.03,2012-08-14,0.000237,"001012546"
0.18,2012-08-14,0.001422,"001012514"
3e-05,2012-08-14,2.37e-07,"001012764"
14.62497,2012-08-14,0.115537263,"001012887"
0.045,2012-08-14,0.0003555,"001012544"
0.12,2012-08-14,0.000948,"001012695"
0.034,2012-08-13,0.0001258,"001012546"
0.204,2012-08-13,0.0007548,"001012514"
3.4e-05,2012-08-13,1.258e-07,"001012764"
16.574966,2012-08-13,0.0613273742,"001012887"
0.051,2012-08-13,0.0001887,"001012544"
0.136,2012-08-13,0.0005032,"001012695"
0.032,2012-07-25,0.00016,"001012546"
0.192,2012-07-25,0.00096,"001012514"
3.2e-05,2012-07-25,1.6e-07,"001012764"
15.599968,2012-07-25,0.07799984,"001012887"
0.048,2012-07-25,0.00024,"001012544"
0.128,2012-07-25,0.00064,"001012695"
0.022,2012-05-30,0.0002288,"001012546"
0.132,2012-05-30,0.0013728,"001012514"
2.2e-05,2012-05-30,2.288e-07,"001012764"
10.724978,2012-05-30,0.1115397712,"001012887"
0.033,2012-05-30,0.0003432,"001012544"
0.088,2012-05-30,0.0009152,"001012695"
0.034,2012-07-23,0.0004454,"001012546"
0.204,2012-07-23,0.0026724,"001012514"
3.4e-05,2012-07-23,4.454e-07,"001012764"
16.574966,2012-07-23,0.2171320546,"001012887"
0.051,2012-07-23,0.0006681,"001012544"
0.136,2012-07-23,0.0017816,"001012695"
0.03,2012-05-24,6.9e-05,"001012546"
0.18,2012-05-24,0.000414,"001012514"
3e-05,2012-05-24,6.9e-08,"001012764"
14.62497,2012-05-24,0.033637431,"001012887"
0.045,2012-05-24,0.0001035,"001012544"
0.12,2012-05-24,0.000276,"001012695"
0.034,2012-05-23,3.4e-06,"001012546"
0.204,2012-05-23,2.04e-05,"001012514"
3.4e-05,2012-05-23,3.4e-09,"001012764"
16.574966,2012-05-23,0.0016574966,"001012887"
0.051,2012-05-23,5.1e-06,"001012544"
0.136,2012-05-23,1.36e-05,"001012695"
0.03,2012-08-07,8.4e-05,"001012546"
0.18,2012-08-07,0.000504,"001012514"
3e-05,2012-08-07,8.4e-08,"001012764"
14.62497,2012-08-07,0.040949916,"001012887"
0.045,2012-08-07,0.000126,"001012544"
0.12,2012-08-07,0.000336,"001012695"
0.022,2012-06-26,0.0002332,"001012546"
0.132,2012-06-26,0.0013992,"001012514"
2.2e-05,2012-06-26,2.332e-07,"001012764"
10.724978,2012-06-26,0.1136847668,"001012887"
0.033,2012-06-26,0.0003498,"001012544"
0.088,2012-06-26,0.0009328,"001012695"
0.05,2012-07-25,0.000365,"001012546"
0.3,2012-07-25,0.00219,"001012514"
5e-05,2012-07-25,3.65e-07,"001012764"
24.37495,2012-07-25,0.177937135,"001012887"
0.075,2012-07-25,0.0005475,"001012544"
0.2,2012-07-25,0.00146,"001012695"
0.012,2012-08-12,0.0002136,"001012546"
0.072,2012-08-12,0.0012816,"001012514"
1.2e-05,2012-08-12,2.136e-07,"001012764"
5.849988,2012-08-12,0.1041297864,"001012887"
0.018,2012-08-12,0.0003204,"001012544"
0.048,2012-08-12,0.0008544,"001012695"
0.02,2012-07-10,0.000286,"001012546"
0.12,2012-07-10,0.001716,"001012514"
2e-05,2012-07-10,2.86e-07,"001012764"
9.74998,2012-07-10,0.139424714,"001012887"
0.03,2012-07-10,0.000429,"001012544"
0.08,2012-07-10,0.001144,"001012695"
0.022,2012-07-24,0.0001364,"001012546"
0.132,2012-07-24,0.0008184,"001012514"
2.2e-05,2012-07-24,1.364e-07,"001012764"
10.724978,2012-07-24,0.0664948636,"001012887"
0.033,2012-07-24,0.0002046,"001012544"
0.088,2012-07-24,0.0005456,"001012695"
0.02,2012-06-26,8.6e-05,"001012546"
0.12,2012-06-26,0.000516,"001012514"
2e-05,2012-06-26,8.6e-08,"001012764"
9.74998,2012-06-26,0.041924914,"001012887"
0.03,2012-06-26,0.000129,"001012544"
0.08,2012-06-26,0.000344,"001012695"
0.03,2012-05-23,0.00018,"001012546"
0.18,2012-05-23,0.00108,"001012514"
3e-05,2012-05-23,1.8e-07,"001012764"
14.62497,2012-05-23,0.08774982,"001012887"
0.045,2012-05-23,0.00027,"001012544"
0.12,2012-05-23,0.00072,"001012695"
0.024,2012-06-06,0.000216,"001012546"
0.144,2012-06-06,0.001296,"001012514"
2.4e-05,2012-06-06,2.16e-07,"001012764"
11.699976,2012-06-06,0.105299784,"001012887"
0.036,2012-06-06,0.000324,"001012544"
0.096,2012-06-06,0.000864,"001012695"
0.05,2012-08-01,0.00018,"001012546"
0.3,2012-08-01,0.00108,"001012514"
5e-05,2012-08-01,1.8e-07,"001012764"
24.37495,2012-08-01,0.08774982,"001012887"
0.075,2012-08-01,0.00027,"001012544"
0.2,2012-08-01,0.00072,"001012695"
0.02,2012-06-19,2e-05,"001012546"
0.12,2012-06-19,0.00012,"001012514"
2e-05,2012-06-19,2e-08,"001012764"
9.74998,2012-06-19,0.00974998,"001012887"
0.03,2012-06-19,3e-05,"001012544"
0.08,2012-06-19,8e-05,"001012695"
0.024,2012-08-14,0.0001848,"001012546"
0.144,2012-08-14,0.0011088,"001012514"
2.4e-05,2012-08-14,1.848e-07,"001012764"
11.699976,2012-08-14,0.0900898152,"001012887"
0.036,2012-08-14,0.0002772,"001012544"
0.096,2012-08-14,0.0007392,"001012695"
0.02,2012-07-03,0.000254,"001012546"
0.12,2012-07-03,0.001524,"001012514"
2e-05,2012-07-03,2.54e-07,"001012764"
9.74998,2012-07-03,0.123824746,"001012887"
0.03,2012-07-03,0.000381,"001012544"
0.08,2012-07-03,0.001016,"001012695"
0.022,2012-06-19,0.0001562,"001012546"
0.132,2012-06-19,0.0009372,"001012514"
2.2e-05,2012-06-19,1.562e-07,"001012764"
10.724978,2012-06-19,0.0761473438,"001012887"
0.033,2012-06-19,0.0002343,"001012544"
0.088,2012-06-19,0.0006248,"001012695"
0.034,2012-06-18,0.0003468,"001012546"
0.204,2012-06-18,0.0020808,"001012514"
3.4e-05,2012-06-18,3.468e-07,"001012764"
16.574966,2012-06-18,0.1690646532,"001012887"
0.051,2012-06-18,0.0005202,"001012544"
0.136,2012-06-18,0.0013872,"001012695"
0.02,2012-07-01,0.000306,"001012546"
0.12,2012-07-01,0.001836,"001012514"
2e-05,2012-07-01,3.06e-07,"001012764"
9.74998,2012-07-01,0.149174694,"001012887"
0.03,2012-07-01,0.000459,"001012544"
0.08,2012-07-01,0.001224,"001012695"
0.022,2012-06-12,0.000396,"001012546"
0.132,2012-06-12,0.002376,"001012514"
2.2e-05,2012-06-12,3.96e-07,"001012764"
10.724978,2012-06-12,0.193049604,"001012887"
0.033,2012-06-12,0.000594,"001012544"
0.088,2012-06-12,0.001584,"001012695"
0.022,2012-05-23,2.64e-05,"001012546"
0.132,2012-05-23,0.0001584,"001012514"
2.2e-05,2012-05-23,2.64e-08,"001012764"
10.724978,2012-05-23,0.0128699736,"001012887"
0.033,2012-05-23,3.96e-05,"001012544"
0.088,2012-05-23,0.0001056,"001012695"
0.012,2012-08-05,2.04e-05,"001012553"
0.048,2012-08-05,8.16e-05,"001012524"
8e-06,2012-08-05,1.36e-08,"001012764"
0.008,2012-08-05,1.36e-05,"001012545"
3.899992,2012-08-05,0.0066299864,"001012887"
0.032,2012-08-05,5.44e-05,"001012695"
0.03,2012-07-08,0.000357,"001012553"
0.12,2012-07-08,0.001428,"001012524"
2e-05,2012-07-08,2.38e-07,"001012764"
0.02,2012-07-08,0.000238,"001012545"
9.74998,2012-07-08,0.116024762,"001012887"
0.08,2012-07-08,0.000952,"001012695"
0.012,2012-07-29,0.0002124,"001012553"
0.048,2012-07-29,0.0008496,"001012524"
8e-06,2012-07-29,1.416e-07,"001012764"
0.008,2012-07-29,0.0001416,"001012545"
3.899992,2012-07-29,0.0690298584,"001012887"
0.032,2012-07-29,0.0005664,"001012695"
0.045,2012-06-11,0.0008235,"001012553"
